Movie_ID,Title,Weighted_Rating,Director(s),Cast,Genres
6847,Deewaanapan,5.670537095445935,['Ashu Trikha'],"['Arjun Rampal', 'Dia Mirza', 'Vinod Khanna']","['Action, Romance']"
6848,Ajooba,5.670003190200202,['Shashi Kapoor'],"['Gennadiy Vasilev', 'Amitabh Bachchan', 'Dimple Kapadia']","['Action, Adventure, Comedy']"
6849,Bhaag Johnny,5.669176059960749,['Shivam Nair'],"['Kunal Khemu', 'Zoa Morani', 'Mandana Karimi']","['Action, Fantasy, Thriller']"
6850,Chaahat,5.669022688045754,['Mahesh Bhatt'],"['Naseeruddin Shah', 'Shah Rukh Khan', 'Pooja Bhatt']","['Drama, Romance']"
6851,Acid Factory,5.668861117384199,['Suparn Varma'],"['Fardeen Khan', 'Dia Mirza', 'Manoj Bajpayee']","['Action, Crime, Mystery']"
6852,Ghoomketu,5.668104538693793,['Pushpendra Nath Misra'],"['Nawazuddin Siddiqui', 'Ragini Khanna', 'Richa Chadha']",['Comedy']
6853,Paap,5.667436392737663,['Pooja Bhatt'],"['John Abraham', 'Udita Goswami', 'Mohan Agashe']","['Action, Drama, Romance']"
6854,Khauff,5.667382552270455,['Sanjay Gupta'],"['Sanjay Dutt', 'Manisha Koirala', 'Sharad S. Kapoor']","['Action, Crime, Drama']"
6855,Rama Rama Kya Hai Dramaaa,5.667316606232391,['Chandrakant Singh'],"['Neha Dhupia', 'Amrita Arora', 'Anupam Kher']","['Comedy, Drama, Romance']"
6856,Mr. White Mr. Black,5.666865180192267,['Deepak S. Shivdasani'],"['Sunil Shetty', 'Arshad Warsi', 'Sadashiv Amrapurkar']","['Action, Comedy, Crime']"
6857,Shikari,5.666686136027911,['N. Chandra'],"['Govinda', 'Tabu', 'Karisma Kapoor']","['Crime, Drama, Thriller']"
6858,Dishkiyaoon,5.6665875955267015,['Sanamjit Singh Talwar'],"['Harman Baweja', 'Harsh Chhaya', 'Sunny Deol']","['Action, Thriller']"
6859,Warrior Savitri,5.666437638986243,['Param Gill'],"['Niharica Raizada', 'Rajat Barmecha', 'Om Puri']","['Action, Thriller']"
6860,Not a Love Story,5.665928197010825,['Ram Gopal Varma'],"['Deepak Dobriyal', 'Mahie Gill', 'Zakir Hussain']","['Crime, Drama, Thriller']"
6861,Chudail Story,5.665444683145738,['Surya Lakkoju'],"['Preeti Soni', 'Amal Sherawat', 'Nidhi Bhardwaj']","['Horror, Thriller']"
6862,Jayantabhai Ki Luv Story,5.665350002692912,['Vinnil Markan'],"['Vivek Oberoi', 'Neha Sharma', 'Rahul Singh']","['Action, Comedy, Romance']"
6863,Maatr,5.665076363659306,['Ashtar Sayed'],"['Raveena Tandon', 'Madhur Mittal', 'Anurag Arora']",['Thriller']
6864,Suno Sasurjee,5.6649560127905545,['Vimal Kumar'],"['Aftab Shivdasani', 'Ameesha Patel', 'Gulshan Grover']","['Action, Comedy, Musical']"
6865,Duplicate,5.664883992989337,['Mahesh Bhatt'],"['Shah Rukh Khan', 'Juhi Chawla', 'Sonali Bendre']","['Action, Comedy, Crime']"
6866,Nazar Ke Samne,5.664730905641525,['Jagdish A. Sharma'],"['Akshay Kumar', 'Farheen', 'Ekta Sohini']","['Action, Crime, Drama']"
6867,Hey Bro,5.66435067483853,['Ajay Chandhok'],"['Ganesh Acharya', 'Maninder Singh', 'Nupur Sharma']","['Action, Comedy, Drama']"
6868,Aggar: Passion Betrayal Terror,5.664204228468278,['Ananth Narayan Mahadevan'],"['Tusshar Kapoor', 'Udita Goswami', 'Shreyas Talpade']","['Romance, Thriller']"
6869,Guest iin London,5.6642042090474805,['Ashwani Dhir'],"['Kartik Aaryan', 'Kriti Kharbanda', 'Paresh Rawal']",['Comedy']
6870,Ab Ke Baras,5.6640649019466025,['Raj Kanwar'],"['Arya Babbar', 'Amrita Rao', 'Ashutosh Rana']","['Action, Romance, Thriller']"
6871,Sar Utha Ke Jiyo,5.6630562222729575,['Sikander Bharti'],"['Naseeruddin Shah', 'Madhoo', 'Manek Bedi']","['Action, Romance']"
6872,Accident on Hill Road,5.6627641486605516,['Mahesh Nair'],"['Farooq Shaikh', 'Celina Jaitly', 'Abhimanyu Singh']","['Crime, Drama, Thriller']"
6873,Beti No. 1,5.662530163553628,['Rama Rao Tatineni'],"['Rakesh Bedi', 'Laxmikant Berde', 'Birbal']","['Comedy, Drama, Family']"
6874,Bin Bulaye Baraati,5.661955562113868,['Chandrakant Singh'],"['Naushaad Abbas', 'Rati Agnihotri', 'Shweta Bhardwaj']","['Action, Comedy, Crime']"
6875,Krishna Cottage,5.661933797285917,['Santram Varma'],"['Sohail Khan', 'Isha Koppikar', 'Anita Hassanandani Reddy']","['Horror, Mystery']"
6876,I Hate Luv Storys,5.661890146988944,['Punit Malhotra'],"['Imran Khan', 'Sonam Kapoor', 'Sammir Dattani']","['Comedy, Drama, Romance']"
6877,Teen Thay Bhai,5.66185952478442,['Mrighdeep Lamba'],"['Om Puri', 'Deepak Dobriyal', 'Shreyas Talpade']","['Comedy, Drama']"
6878,Shararat,5.661691874463981,['Gurudev Bhalla'],"['Abhishek Bachchan', 'Hrishitaa Bhatt', 'Amrish Puri']","['Comedy, Drama, Romance']"
6879,Humko Tumse Pyaar Hai,5.661687602610851,['Bunty Soorma'],"['Arjun Rampal', 'Ameesha Patel', 'Bobby Deol']","['Drama, Romance']"
6880,Sapoot,5.660512092377013,['Jagdish A. Sharma'],"['Akshay Kumar', 'Sunil Shetty', 'Karisma Kapoor']","['Action, Crime, Drama']"
6881,Gaja Gamini,5.66047661157647,['M.F. Hussain'],"['Madhuri Dixit', 'Shabana Azmi', 'Naseeruddin Shah']","['Drama, Fantasy']"
6882,Yeh Hai Bakrapur,5.66030534470894,['Janaki Vishwanathan'],"['Anshuman Jha', 'Suruchi Aulakh', 'Asif Basra']","['Comedy, Drama']"
6883,Dracula 2012,5.659922385753501,['Vinayan'],"['Thilakan', 'Shraddha Das', 'Monal Gajjar']",['Horror']
6884,Sangram,5.658935775316213,"[""Lawrence D'Souza""]","['Ajay Devgn', 'Ayesha Jhulka', 'Karisma Kapoor']","['Drama, Romance']"
6885,Refugee,5.658412888680912,['J.P. Dutta'],"['Jackie Shroff', 'Sunil Shetty', 'Abhishek Bachchan']","['Drama, Musical, Romance']"
6886,Help,5.658345908382407,['Rajeev Virani'],"['Bobby Deol', 'Mugdha Godse', 'Shreyas Talpade']","['Horror, Thriller']"
6887,Gudgudee,5.657289785726013,['Basu Chatterjee'],"['Anupam Kher', 'Pratibha Sinha', 'Jugal Hansraj']","['Musical, Romance']"
6888,Akhiyon Se Goli Maare,5.65696425280919,['Harmesh Malhotra'],"['Govinda', 'Raveena Tandon', 'Kader Khan']","['Comedy, Romance']"
6889,Prem Kaa Game,5.6565723858364745,['Ashok Kheny'],"['Arbaaz Khan', 'Madhuri Bhattacharya', 'Tara Sharma']","['Comedy, Drama']"
6890,Patiala House,5.656173421744834,['Nikkhil Advani'],"['Rishi Kapoor', 'Dimple Kapadia', 'Akshay Kumar']","['Drama, Sport']"
6891,Kunwara,5.656143155112231,['David Dhawan'],"['Govinda', 'Urmila Matondkar', 'Nagma']","['Comedy, Drama, Romance']"
6892,Jaane Hoga Kya,5.6560306358372685,['Ankush'],"['Glen Barreto', 'Glenn', 'Aftab Shivdasani']","['Action, Crime, Sci-Fi']"
6893,Zeher,5.655586442506937,['Mohit Suri'],"['Emraan Hashmi', 'Shamita Shetty', 'Udita Goswami']","['Crime, Drama, Mystery']"
6894,Ten,5.65558563795052,['Anubhav Sinha'],"['Sanjay Dutt', 'Sunil Shetty', 'Abhishek Bachchan']","['Action, Crime, Drama']"
6895,Khullam Khulla Pyaar Karen,5.6548108786980125,['Harmesh Malhotra'],"['Govinda', 'Preity Zinta', 'Prem Chopra']",['Comedy']
6896,Apartment: Rent at Your Own Risk,5.6547458997015925,['Jag Mundhra'],"['Rohit Roy', 'Tanushree Dutta', 'Neetu Chandra']","['Drama, Mystery, Thriller']"
6897,Armaan,5.654592775477639,['Honey Irani'],"['Amitabh Bachchan', 'Anil Kapoor', 'Preity Zinta']","['Drama, Family, Romance']"
6898,Darna Zaroori Hai,5.6543445017378895,['J.D. Chakravarthi'],"['Manish Gupta', 'Sajid Khan', 'Jijy Philip']",['Horror']
6899,Hum Hain Bemisaal,5.653914146565646,['Deepak Bahry'],"['Deepak Bahry', 'Akshay Kumar', 'Sunil Shetty']","['Action, Crime, Drama']"
6900,Gundaraj,5.653572104365562,['Guddu Dhanoa'],"['Ajay Devgn', 'Amrish Puri', 'Kajol']",['Action']
6901,Waah! Tera Kya Kehna,5.65340185092336,['Manoj Agrawal'],"['Govinda', 'Raveena Tandon', 'Preeti Jhangiani']","['Action, Comedy, Crime']"
6902,Andaz,5.652887675246525,['David Dhawan'],"['Anil Kapoor', 'Juhi Chawla', 'Karisma Kapoor']","['Action, Comedy, Drama']"
6903,Issaq,5.652209345092705,['Manish Tiwary'],"['Prateik', 'Amyra Dastur', 'Ravi Kishan']","['Drama, Romance']"
6904,Kyo Kii... Main Jhuth Nahin Bolta,5.651364226548967,['David Dhawan'],"['Govinda', 'Sushmita Sen', 'Rambha']","['Action, Comedy, Drama']"
6905,Lekar Hum Deewana Dil,5.650932708509093,['Arif Ali'],"['Armaan Jain', 'Deeksha Seth', 'Varun Badola']","['Comedy, Romance']"
6906,Zameen,5.649796174286969,['Rohit Shetty'],"['Ajay Devgn', 'Abhishek Bachchan', 'Bipasha Basu']","['Action, Adventure, Thriller']"
6907,Khamoshi,5.649708357050547,['Chakri Toleti'],"['Prabhu Deva', 'Tamannaah Bhatia', 'Bhoomika Chawla']","['Horror, Thriller']"
6908,Mere Baap Pehle Aap,5.6496855553418825,['Priyadarshan'],"['Akshaye Khanna', 'Paresh Rawal', ""Genelia D'Souza""]","['Comedy, Drama, Romance']"
6909,Maya,5.6485945832920965,['Ketan Mehta'],"['Deepa Sahi', 'Farooq Shaikh', 'Raj Babbar']","['Drama, Mystery, Romance']"
6910,Phamous,5.647446398739146,['Karan Butani'],"['Jimmy Sheirgill', 'Shriya Saran', 'Kay Kay Menon']","['Comedy, Crime, Drama']"
6911,Amaanat,5.64690809044185,['Raj N. Sippy'],"['Sanjay Dutt', 'Akshay Kumar', 'Heera Rajgopal']","['Action, Drama']"
6912,Devil's Daughter,5.6464982643271835,['Ghorban Mohammadpour'],"['Hamid Farokhnezhad', 'Esha Gupta', 'Jackie Shroff']","['Comedy, Drama, Fantasy']"
6913,Jung,5.645785623217815,['Sanjay Gupta'],"['Sanjay Dutt', 'Jackie Shroff', 'Aditya Pancholi']","['Action, Crime, Drama']"
6914,Mubarakan,5.645376037080883,['Anees Bazmee'],"['Anil Kapoor', 'Arjun Kapoor', ""Ileana D'Cruz""]","['Comedy, Romance']"
6915,Patel Ki Punjabi Shaadi,5.645106819198068,['Sanjay Chhel'],"['Rishi Kapoor', 'Paresh Rawal', 'Vir Das']",['Comedy']
6916,Pride and Honour,5.643646851127992,['Puneet Issar'],"['Salman Khan', 'Shilpa Shetty Kundra', 'Arbaaz Khan']","['Action, Crime, Drama']"
6917,Toofan,5.643234584943557,['Ketan Desai'],"['Amitabh Bachchan', 'Meenakshi Sheshadri', 'Amrita Singh']","['Action, Crime']"
6918,Shaktiman,5.64287029295045,['K.C. Bokadia'],"['Ajay Devgn', 'Karisma Kapoor', 'Mukesh Khanna']","['Action, Drama, Romance']"
6919,Indian,5.642513209472241,['N. Maharajan'],"['Sunny Deol', 'Shilpa Shetty Kundra', 'Raj Babbar']","['Action, Crime, Drama']"
6920,Haal-e-Dil,5.642068721549349,['Anil Devgan'],"['Amita Pathak', 'Nakuul Mehta', 'Adhyayan Suman']","['Drama, Romance']"
6921,Kuch Naa Kaho,5.642019831509972,['Rohan Sippy'],"['Aishwarya Rai Bachchan', 'Abhishek Bachchan', 'Satish Shah']","['Comedy, Drama, Romance']"
6922,Prem Qaidi,5.640917601544191,['K. Muralimohana Rao'],"['Karisma Kapoor', 'Harish', 'Shafi Inamdar']","['Action, Romance']"
6923,Sweetiee Weds NRI,5.639451698909004,['Hasnain Hyderabadwala'],"['Himansh Kohli', 'Zoya Afroz', 'Darshan Jariwala']","['Comedy, Drama, Romance']"
6924,Ek Ladki Ko Dekha Toh Aisa Laga,5.6391458397604675,['Shelly Chopra Dhar'],"['Sonam Kapoor', 'Anil Kapoor', 'Rajkummar Rao']","['Comedy, Drama, Romance']"
6925,Bewakoofiyaan,5.639067677820397,['Nupur Asthana'],"['Ayushmann Khurrana', 'Sonam Kapoor', 'Rishi Kapoor']","['Comedy, Drama, Romance']"
6926,Aaj Ka Arjun,5.6383658433472,['K.C. Bokadia'],"['Amitabh Bachchan', 'Jaya Prada', 'Radhika Sarathkumar']","['Action, Crime, Drama']"
6927,Deewane,5.6381169333380905,['Harry Baweja'],"['Ajay Devgn', 'Urmila Matondkar', 'Mahima Chaudhry']","['Action, Romance']"
6928,Rocky,5.638028808534891,['Suresh Krishna'],"['Zayed Khan', 'Isha Sharvani', 'Minissha Lamba']","['Action, Drama, Romance']"
6929,Aa Dekhen Zara,5.637639118523863,['Jehangir Surti'],"['Neil Nitin Mukesh', 'Bipasha Basu', 'Sophiya Chaudhary']","['Action, Sci-Fi, Thriller']"
6930,Jai Veeru: Friends Forever,5.637637750656148,['Puneet Sira'],"['Fardeen Khan', 'Kunal Khemu', 'Dia Mirza']","['Action, Adventure, Crime']"
6931,Sins,5.636470777050132,['Vinod Pande'],"['Vinod Pande', 'Gauri Shankar', 'Shiney Ahuja']","['Drama, Romance, Thriller']"
6932,Simmba,5.6364682625396165,['Rohit Shetty'],"['Sam Nagar', 'Ranveer Singh', 'Sara Ali Khan']","['Action, Comedy, Crime']"
6933,Laaga Chunari Mein Daag: Journey of a Woman,5.636422885145398,['Pradeep Sarkar'],"['Rani Mukerji', 'Jaya Bachchan', 'Konkona Sen Sharma']","['Drama, Family, Romance']"
6934,Joru Ka Ghulam,5.636247489159011,['Shakeel Noorani'],"['Govinda', 'Twinkle Khanna', 'Kader Khan']","['Comedy, Drama, Romance']"
6935,Farz,5.636083509817292,['Raj Kanwar'],"['Sunny Deol', 'Preity Zinta', 'Jackie Shroff']","['Action, Thriller']"
6936,Daag: The Fire,5.635297315526296,['Raj Kanwar'],"['Sanjay Dutt', 'Chandrachur Singh', 'Mahima Chaudhry']","['Action, Drama, Thriller']"
6937,Bittoo Boss,5.635090342735496,['Supavitra Babul'],"['Pulkit Samrat', 'Rajesh Bakshi', 'Ujjwal Chopra']",['Romance']
6938,Anamika: The Untold Story,5.634886579979401,['Ananth Narayan Mahadevan'],"['Dino Morea', 'Minissha Lamba', 'Koena Mitra']","['Drama, Romance, Thriller']"
6939,Ankahee,5.634657788889872,['Vikram Bhatt'],"['Aftab Shivdasani', 'Ameesha Patel', 'Esha Deol']","['Biography, Drama, Romance']"
6940,Out of Control,5.6343751356614575,['Apurva Asrani'],"['Ramanjit Juneja', 'Riteish Deshmukh', 'Brande Roderick']","['Comedy, Drama, Romance']"
6941,Dhanwaan,5.634235939034984,['K. Viswanath'],"['Ajay Devgn', 'Manisha Koirala', 'Karisma Kapoor']","['Comedy, Drama, Romance']"
6942,Mumbai 125 KM 3D,5.634133463803748,['Hemant Madhukar'],"['Karanvir Bohra', 'Vedita Pratap Singh', 'Veena Malik']","['Drama, Horror, Mystery']"
6943,Tu Chor Main Sipahi,5.633229476601098,['Guddu Dhanoa'],"['Akshay Kumar', 'Saif Ali Khan', 'Tabu']","['Action, Comedy, Drama']"
6944,Tathastu,5.632939972821451,['Anubhav Sinha'],"['Sanjay Dutt', 'Ameesha Patel', 'Jaya Prada']","['Crime, Drama, Thriller']"
6945,Dil Hai Tumhaara,5.631817297312054,['Kundan Shah'],"['Arjun Rampal', 'Preity Zinta', 'Mahima Chaudhry']","['Drama, Romance']"
6946,Hum Ho Gaye Aap Ke,5.631658345289167,['Ahathian'],"['Sunil Kumar Agrawal', 'Fardeen Khan', 'Reema Sen']","['Drama, Musical, Romance']"
6947,Khamoshh... Khauff Ki Raat,5.631651164558845,['Deepak Tijori'],"['Shilpa Shetty Kundra', 'Juhi Chawla', 'Shawar Ali']","['Mystery, Thriller']"
6948,Miss Teacher,5.631597480029043,['Jayprakkash Shaw'],"['Kamalika Chanda', 'Rahul Sharma', 'Resham Thakkar']",['Romance']
6949,Shiva,5.631596978846898,['Ram Gopal Varma'],"['Mohit Ahlawat', 'Priyanka Kothari', 'Vinod Jaywant']","['Action, Crime, Drama']"
6950,Zokkomon,5.631239431503797,['Satyajit Bhatkal'],"['Darsheel Safary', 'Anupam Kher', 'Manjari Fadnnis']","['Action, Adventure, Family']"
6951,My Faraway Bride,5.6307105521174945,['Rajeev Virani'],"['Jason Lewis', 'Kashmira Shah', 'Gulshan Grover']","['Comedy, Drama, Romance']"
6952,Koi Mere Dil Se Poochhe,5.630408360216417,['Vinay Shukla'],"['Jaya Bachchan', 'Aftab Shivdasani', 'Sanjay Kapoor']","['Musical, Romance, Thriller']"
6953,Hadh Kar Di Aapne,5.629532100506648,['Manoj Agrawal'],"['Govinda', 'Rani Mukerji', 'Johnny Lever']","['Comedy, Romance']"
6954,Dassehra,5.629494134439757,['Manish Vatssalya'],"['Saurabh Choudhary', 'Neil Nitin Mukesh', 'Tina Desai']","['Action, Thriller']"
6955,Bhoomi,5.629465365234466,['Omung Kumar'],"['Sharad Kelkar', 'Sunny Leone', 'Aditi Rao Hydari']","['Action, Crime, Drama']"
6956,Pyaar Diwana Hota Hai,5.629135855763741,['Rani Mukerji'],"['Govinda', 'Om Puri', 'Laxmikant Berde']","['Comedy, Drama, Romance']"
6957,Roadside Romeo,5.6288359591241575,['Jugal Hansraj'],"['Saif Ali Khan', 'Kareena Kapoor', 'Javed Jaffrey']","['Animation, Adventure, Comedy']"
6958,Barood,5.6285113883250455,['Pramod Chakravorty'],"['Rakhee Gulzar', 'Akshay Kumar', 'Raveena Tandon']","['Action, Crime, Drama']"
6959,Dil Kya Kare,5.628238004852218,['Prakash Jha'],"['Ajay Devgn', 'Mahima Chaudhry', 'Kajol']","['Drama, Musical, Romance']"
6960,Jigyaasa,5.62710381235418,['Faisal Saif'],"['Nassar Abdulla', 'Rakesh Bedi', 'Hrishitaa Bhatt']",['Drama']
6961,Tum: A Dangerous Obsession,5.626626950872616,['Aruna Raje'],"['Manisha Koirala', 'Karann Nathh', 'Rajat Kapoor']","['Drama, Romance, Thriller']"
6962,Sheesha,5.626457694447552,['Ashu Trikha'],"['Neha Dhupia', 'Sonu Sood', 'Vivek Shauq']","['Drama, Romance, Thriller']"
6963,Bang Bang,5.626230518366958,['Siddharth Anand'],"['Hrithik Roshan', 'Katrina Kaif', 'Pawan Malhotra']","['Action, Adventure, Comedy']"
6964,Hum Tum Shabana,5.62590662569195,['Sagar Ballary'],"['Tusshar Kapoor', 'Shreyas Talpade', 'Minissha Lamba']","['Comedy, Crime, Drama']"
6965,Hawas,5.625465162040612,['Karan Razdan'],"['Shawar Ali', 'Meghna Naidu', 'Tarun Arora']","['Drama, Romance, Thriller']"
6966,Bachke Rehna Re Baba,5.625465162040612,['Govind Menon'],"['Rekha', 'Mallika Sherawat', 'Paresh Rawal']","['Comedy, Drama, Romance']"
6967,Genius,5.624989917295844,['Anil Sharma'],"['Utkarsh Sharma', 'Ishita Chauhan', 'Mithun Chakraborty']","['Action, Thriller']"
6968,Gangaa Jamunaa Saraswathi,5.624176260525324,['Manmohan Desai'],"['Amitabh Bachchan', 'Mithun Chakraborty', 'Jaya Prada']","['Action, Drama, Romance']"
6969,Fever,5.623902669085208,['Rajeev Jhaveri'],"['Rajeev Khandelwal', 'Gauahar Khan', 'Gemma Atkinson']","['Crime, Mystery']"
6970,Padmashree Laloo Prasad Yadav,5.62375279164799,['Mahesh Manjrekar'],"['Sunil Shetty', 'Masumeh Makhija', 'Mahesh Manjrekar']",['Comedy']
6971,Maine Pyaar Kyun Kiya,5.623432552691828,['David Dhawan'],"['Salman Khan', 'Sushmita Sen', 'Katrina Kaif']","['Comedy, Drama, Romance']"
6972,Vedi,5.6232110326544165,['Prabhu Deva'],"['Sophiya Chaudhary', 'Poonam Kaur', 'Cell Murugan']","['Action, Thriller']"
6973,Chaar Din Ki Chandni,5.623070283562534,['Samir Karnik'],"['Tusshar Kapoor', 'Kulraj Randhawa', 'Anupam Kher']","['Comedy, Romance']"
6974,Hijack,5.6226607419357535,['Kunal Shivdasani'],"['Shiney Ahuja', 'Mona Ambegaonkar', 'Ishita Chauhan']","['Action, Thriller']"
6975,Kaalo,5.621492644860806,['Wilson Louis'],"['Aditya Srivastav', 'Swini Khara', 'Aditya Lakhia']","['Action, Drama, Horror']"
6976,Blood Money,5.620028585458649,['Vishal Mahadkar'],"['Manish Chaudhary', 'Kunal Khemu', 'Amrita Puri']","['Action, Crime, Drama']"
6977,Apna Sapna Money Money,5.618749784868682,['Sangeeth Sivan'],"['Riteish Deshmukh', 'Shreyas Talpade', 'Riya Sen']","['Comedy, Musical, Romance']"
6978,Kuchh Meetha Ho Jaye,5.61745124880559,['Samar Khan'],"['Arshad Warsi', 'Mahima Chaudhry', 'Parvin Dabas']","['Comedy, Romance']"
6979,Guddu Ki Gun,5.617431587587555,['Sheershak Anand'],"['Shantanu Ray Chhibber', 'Kunal Khemu', 'Payel Sarkar']",['Comedy']
6980,Subhash Chandra Bose,5.617356698559254,['K. Raghavendra Rao'],"['Venkatesh Daggubati', 'Prakash Raj', 'Tom Alter']","['Action, Drama, History']"
6981,LoveShhuda,5.6173490661038485,['Vaibhav Misra'],"['Girish Taurani', 'Navneet Kaur Dhillon', 'Tisca Chopra']","['Comedy, Romance']"
6982,Red Swastik,5.61728358475889,['Vinod Pande'],"['Sherlyn Chopra', 'Harsh Chhaya', 'Deepshikha Nagpal']","['Crime, Drama, Thriller']"
6983,Hum Tum Aur Ghost,5.617193658287628,['Kabeer Kaushik'],"['Arshad Warsi', 'Dia Mirza', 'Boman Irani']","['Comedy, Drama, Fantasy']"
6984,Itihaas,5.616920494687981,['Raj Kanwar'],"['Ajay Devgn', 'Twinkle Khanna', 'Amrish Puri']","['Action, Drama, Romance']"
6985,Roop Ki Rani Choron Ka Raja,5.6166045681858385,['Satish Kaushik'],"['Anil Kapoor', 'Sridevi', 'Anupam Kher']","['Action, Drama, Musical']"
6986,Dobaara: See Your Evil,5.615535513267558,['Prawaal Raman'],"['Adil Hussain', 'Huma Qureshi', 'Madalina Bellariu Ion']","['Horror, Mystery']"
6987,The Body,5.61284943265038,['Jeethu Joseph'],"['Emraan Hashmi', 'Rishi Kapoor', 'Sobhita Dhulipala']","['Mystery, Thriller']"
6988,James,5.6128090828065895,['Rohit Jugraj'],"['Mohit Ahlawat', 'Priyanka Kothari', 'Mohan Agashe']","['Action, Romance']"
6989,Chalo Ishq Ladaaye,5.612307222054918,['Aziz Sejawal'],"['Govinda', 'Kader Khan', 'Rani Mukerji']","['Action, Comedy, Romance']"
6990,Daava,5.611693712403438,['Sunil Agnihotri'],"['Naseeruddin Shah', 'Akshay Kumar', 'Raveena Tandon']","['Action, Drama, Romance']"
6991,Maharaja,5.611656450912117,['Anil Sharma'],"['Govinda', 'Manisha Koirala', 'Raj Babbar']","['Action, Adventure, Comedy']"
6992,Kuch Khatti Kuch Meethi,5.6115450489362795,['Rahul Rawail'],"['Kajol', 'Rati Agnihotri', 'Rishi Kapoor']","['Comedy, Drama, Romance']"
6993,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,5.610931878887637,['Makrand Deshpande'],"['Suzanne Bernert', 'Nagesh Bhonsle', 'Pritika Chawla']","['Comedy, Drama']"
6994,Zindagi 50 50,5.610846005758919,['Rajiv S. Ruia'],"['Veena Malik', 'Riya Sen', 'Rajan Verma']","['Comedy, Drama']"
6995,Tuesdays and Fridays,5.6108059908411905,['Taranveer Singh'],"['Anmol Dhillon', 'Jhataleka Malhotra', 'Niki Walia']","['Comedy, Musical, Romance']"
6996,Courage,5.610679620895052,['Farogh Siddique'],"['Ajay Devgn', 'Karisma Kapoor', 'Ajit']","['Action, Drama, Romance']"
6997,Vamsee,5.609410637195934,['Gopal B.'],"['Ali', 'Mahesh Babu', 'Tanikella Bharani']",['Action']
6998,One Day: Justice Delivered,5.609201969605528,['Ashok Nanda'],"['Anupam Kher', 'Kumud Mishra', 'Esha Gupta']","['Action, Crime, Thriller']"
6999,Major Saab,5.608943775421347,['Tinnu Anand'],"['Amitabh Bachchan', 'Ajay Devgn', 'Sonali Bendre']","['Action, Drama, Romance']"
7000,Gandhi to Hitler,5.608937439744908,['Rakesh Ranjan Kumar'],"['Avijit Dutt', 'Raghuvir Yadav', 'Neha Dhupia']","['Drama, History, War']"
7001,Gharwali Baharwali,5.608369831016052,['David Dhawan'],"['Anil Kapoor', 'Raveena Tandon', 'Rambha']",['Comedy']
7002,Hum Kaun Hai?,5.607987967414553,['Ravi Sharma Shankar'],"['Amitabh Bachchan', 'Dimple Kapadia', 'Dharmendra']","['Horror, Drama, Mystery']"
7003,Mere Yaar Ki Shaadi Hai,5.60783307668854,['Sanjay Gadhvi'],"['Uday Chopra', 'Jimmy Sheirgill', 'Bipasha Basu']","['Comedy, Drama, Romance']"
7004,Hattrick,5.607685367973666,['Milan Luthria'],"['Nana Patekar', 'Danny Denzongpa', 'Paresh Rawal']","['Comedy, Drama, Romance']"
7005,Julie,5.607136253308224,['Deepak S. Shivdasani'],"['Neha Dhupia', 'Priyanshu Chatterjee', 'Yash Tonk']","['Drama, Romance']"
7006,Silsila Hai Pyar Ka,5.607104285795946,['Shrabani Deodhar'],"['Karisma Kapoor', 'Chandrachur Singh', 'Aruna Irani']","['Comedy, Drama, Romance']"
7007,Ek Ajnabee,5.606604867783873,['Apoorva Lakhia'],"['Amitabh Bachchan', 'Arjun Rampal', 'Perizaad Zorabian']","['Action, Crime, Drama']"
7008,Baabul,5.606403417560413,['Ravi Chopra'],"['Amitabh Bachchan', 'Salman Khan', 'Hema Malini']","['Drama, Family, Romance']"
7009,Tarazu,5.6063885646468,['Vimal Kumar'],"['Akshay Kumar', 'Sonali Bendre', 'Mohnish Bahl']","['Action, Crime, Drama']"
7010,Damadamm!,5.606240638354723,['Swapna Joshi'],"['Himesh Reshammiya', 'Sonal Sehgal', 'Purbi Joshi']","['Comedy, Drama, Romance']"
7011,The Hero: Love Story of a Spy,5.606037929041417,['Anil Sharma'],"['Sunny Deol', 'Preity Zinta', 'Priyanka Chopra Jonas']","['Action, Adventure, Drama']"
7012,Daddy Cool: Join the Fun,5.605753907583082,['K. Muralimohana Rao'],"['Sunil Shetty', 'Aarti Chhabria', 'Aashish Chaudhary']","['Comedy, Drama']"
7013,Darr @ the Mall,5.604078037095164,['Pawan Kripalani'],"['Jimmy Sheirgill', 'Nushrat Bharucha', 'Arif Zakaria']","['Horror, Thriller']"
7014,Mehndi,5.604077379301895,['Hamid Ali Khan'],"['Faraaz Khan', 'Rani Mukerji', 'Ushma Rathod']",['Drama']
7015,Kyaa Dil Ne Kahaa,5.602617012417833,['Sanjay Chhel'],"['Rajesh Khanna', 'Tusshar Kapoor', 'Esha Deol']","['Family, Romance']"
7016,Karz: The Burden of Truth,5.602518130087959,['Harry Baweja'],"['Sunny Deol', 'Sunil Shetty', 'Shilpa Shetty Kundra']","['Action, Crime, Drama']"
7017,Click,5.601799201974703,['Sangeeth Sivan'],"['Shreyas Talpade', 'Sada', 'Sneha Ullal']","['Drama, Horror, Mystery']"
7018,Super Model,5.6017832903123095,['Navin Batra'],"['Ashmit Patel', 'Veena Malik', 'Sana Oberoi']","['Drama, Mystery, Romance']"
7019,Hawa,5.601438862907446,['Guddu Dhanoa'],"['Tabu', 'Shahbaaz Khan', 'Mukesh Tiwari']","['Drama, Horror, Thriller']"
